"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"48447","3","10","71","0","2019","A","",16,185,5078104,11619,10,527,27425,"",14.08,5.03,4.93,0.45,0.14,0.98,0.98,"",0,0.0,5,2.8,264150,5.5,1760,17.9,-166,-94.3,11,2.1,606,2.3
"48447","5","10","71","0","2019","A","",43,181,6106843,1871857,14245,650,33786,"",0.65,0.56,0.60,1.01,1.01,1.08,1.08,"",-4,-8.5,-72,-28.5,-1151116,-15.9,-597824,-24.2,-7288,-33.8,99,18.0,5127,17.9
"48449","0","10","70","0","2019","A","",910,16104,616290593,149593420,1796242,736,38269,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",91,11.1,314,2.0,16162096,2.7,2062296,1.4,-373176,-17.2,5,0.7,263,0.7
"48449","1","10","71","0","2019","A","",10,83,5819429,0,0,1350,70184,"",1.86,0.27,0.35,0.00,0.00,1.29,1.29,"",1,11.1,-2,-2.4,33084,0.6,0,0.0,0,0.0,45,3.4,2309,3.4
"48449","2","10","71","0","2019","A","",16,149,8436604,0,0,1086,56495,"",2.57,0.29,0.41,0.00,0.00,1.39,1.39,"",0,0.0,-8,-5.1,-258883,-3.0,0,0.0,0,0.0,23,2.2,1198,2.2
"48449","3","10","71","0","2019","A","",34,2792,115011758,11596541,11584,792,41187,"",2.24,1.80,2.16,5.71,1.25,1.20,1.20,"",-1,-2.9,62,2.3,5444895,5.0,803603,7.4,-182677,-94.0,20,2.6,1054,2.6
"48449","5","10","71","0","2019","A","",852,13079,487022802,137996879,1784658,716,37236,"",0.96,0.95,0.93,0.94,1.00,0.97,0.97,"",93,12.3,261,2.0,10943000,2.3,1258693,0.9,-190499,-9.6,2,0.3,94,0.3
"48451","0","10","70","0","2019","A","",2958,47930,2162034721,376945771,5731765,867,45109,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",27,0.9,-124,-0.3,90876676,4.4,-110138,0.0,-780392,-12.0,38,4.6,2009,4.7
"48451","1","10","71","0","2019","A","",48,1229,73586714,0,0,1152,59879,"",2.75,1.34,1.25,0.00,0.00,0.93,0.93,"",-2,-4.0,38,3.2,2900351,4.1,0,0.0,0,0.0,10,0.9,516,0.9
"48451","2","10","71","0","2019","A","",33,2406,121213930,0,0,969,50389,"",1.63,1.59,1.68,0.00,0.00,1.05,1.05,"",-1,-2.9,75,3.2,5317784,4.6,0,0.0,0,0.0,13,1.4,664,1.3
"48451","3","10","71","0","2019","A","",60,5270,207835566,3891651,3881,758,39438,"",1.21,1.14,1.11,0.76,0.13,0.98,0.97,"",-1,-1.6,-9,-0.2,8600117,4.3,669277,20.8,-54110,-93.3,32,4.4,1695,4.5
"48451","5","10","71","0","2019","A","",2817,39025,1759398511,373054120,5727884,867,45084,"",0.98,0.95,0.95,1.01,1.01,1.00,1.00,"",30,1.1,-229,-0.6,74058424,4.4,-779415,-0.2,-726282,-11.3,41,5.0,2150,5.0
"48453","0","10","70","0","2019","A","",43836,779766,54434331193,7244493252,131111449,1342,69809,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1856,4.4,29834,4.0,4396319932,8.8,333220021,4.8,-3300362,-2.5,59,4.6,3086,4.6
"48453","1","10","71","0","2019","A","",78,11912,812417586,0,0,1312,68203,"",0.30,0.80,0.55,0.00,0.00,0.69,0.69,"",1,1.3,329,2.8,37177034,4.8,0,0.0,0,0.0,25,1.9,1275,1.9
"48453","2","10","71","0","2019","A","",121,58411,3932078211,0,0,1295,67317,"",0.40,2.38,2.16,0.00,0.00,0.91,0.91,"",-2,-1.6,937,1.6,175396711,4.7,0,0.0,0,0.0,38,3.0,1954,3.0
"48453","3","10","71","0","2019","A","",148,57864,3242431718,33019275,32946,1078,56035,"",0.20,0.77,0.69,0.34,0.05,0.90,0.89,"",0,0.0,1397,2.5,148499448,4.8,1089148,3.4,-541720,-94.3,24,2.3,1243,2.3
"48453","5","10","71","0","2019","A","",43490,651579,46447403678,7211473977,131078503,1371,71284,"",1.02,0.98,1.00,1.02,1.01,1.02,1.02,"",1857,4.5,27172,4.4,4035246739,9.5,332130873,4.8,-2758642,-2.1,65,5.0,3360,4.9
"48455","0","10","70","0","2019","A","",213,2241,77870781,16712371,231250,668,34744,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.9,1,0.0,2745242,3.7,597816,3.7,-16608,-6.7,23,3.6,1201,3.6
"48455","1","10","71","0","2019","A","",7,24,1064579,0,0,865,44982,"",5.56,0.56,0.50,0.00,0.00,0.91,0.91,"",1,16.7,1,4.3,46182,4.5,0,0.0,0,0.0,23,2.7,1180,2.7
"48455","2","10","71","0","2019","A","",9,48,2437237,0,0,982,51042,"",6.18,0.68,0.94,0.00,0.00,1.39,1.38,"",0,0.0,0,0.0,9914,0.4,0,0.0,0,0.0,11,1.1,560,1.1
"48455","3","10","71","0","2019","A","",24,571,20775959,679947,670,700,36380,"",6.74,2.65,3.09,3.00,0.56,1.17,1.17,"",0,0.0,-13,-2.2,1096554,5.6,15603,2.3,-11278,-94.4,52,8.0,2687,8.0
"48455","5","10","71","0","2019","A","",174,1599,53593006,16032424,230580,645,33522,"",0.84,0.84,0.81,0.98,1.00,0.97,0.96,"",4,2.4,15,0.9,1592592,3.1,582213,3.8,-5330,-2.3,14,2.2,699,2.1
"48457","0","10","70","0","2019","A","",336,3961,142556003,23741004,432330,692,35994,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,3.7,228,6.1,9696214,7.3,2469458,11.6,61937,16.7,8,1.2,400,1.1
"48457","1","10","71","0","2019","A","",12,43,2392134,0,0,1068,55523,"",6.05,0.57,0.62,0.00,0.00,1.08,1.08,"",0,0.0,2,4.9,46197,2.0,0,0.0,0,0.0,-41,-3.7,-2164,-3.8
"48457","2","10","71","0","2019","A","",13,515,23739684,0,0,887,46111,"",5.66,4.13,4.98,0.00,0.00,1.21,1.21,"",0,0.0,-25,-4.6,-1115913,-4.5,0,0.0,0,0.0,2,0.2,96,0.2
"48457","3","10","71","0","2019","A","",29,1105,38832451,458401,446,676,35148,"",5.16,2.90,3.15,1.42,0.20,1.09,1.09,"",0,0.0,41,3.9,1820856,4.9,44659,10.8,-6990,-94.0,7,1.0,365,1.0
"48457","5","10","71","0","2019","A","",282,2298,77591734,23282603,431884,649,33769,"",0.86,0.68,0.64,1.00,1.01,0.94,0.94,"",12,4.4,210,10.1,8945074,13.0,2424799,11.6,68927,19.0,17,2.7,888,2.7
"48459","0","10","70","0","2019","A","",588,7224,288384028,59574759,925192,768,39921,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",18,3.2,337,4.9,30189898,11.7,3738663,6.7,-118820,-11.4,47,6.5,2431,6.5
"48459","1","10","71","0","2019","A","",6,62,3247343,0,0,1015,52802,"",1.73,0.45,0.41,0.00,0.00,0.93,0.93,"",1,20.0,0,0.0,-25656,-0.8,0,0.0,0,0.0,-2,-0.2,-59,-0.1
"48459","2","10","71","0","2019","A","",11,72,3780999,0,0,1005,52272,"",2.73,0.32,0.39,0.00,0.00,1.23,1.23,"",0,0.0,1,1.4,95983,2.6,0,0.0,0,0.0,8,0.8,431,0.8
"48459","3","10","71","0","2019","A","",28,1701,64035394,1108144,1094,724,37640,"",2.85,2.45,2.57,1.37,0.23,1.05,1.05,"",0,0.0,37,2.2,3021687,5.0,26176,2.4,-18366,-94.4,19,2.7,975,2.7
"48459","5","10","71","0","2019","A","",543,5389,217320292,58466615,924098,776,40329,"",0.95,0.87,0.88,1.00,1.00,1.01,1.01,"",17,3.2,299,5.9,27097884,14.2,3712487,6.8,-100454,-9.8,57,7.9,2957,7.9
"48461","0","10","70","0","2019","A","",112,1683,132916177,12145650,291830,1519,78995,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,3.7,108,6.9,25690249,24.0,283021,2.4,-16318,-5.3,210,16.0,10919,16.0
"48461","1","10","71","0","2019","A","",3,5,257667,0,0,975,50689,"",4.53,0.16,0.07,0.00,0.00,0.45,0.45,"",0,0.0,0,0.0,-36268,-12.3,0,0.0,0,0.0,-156,-13.8,-8098,-13.8
"48461","2","10","71","0","2019","A","",4,14,605478,0,0,832,43248,"",5.22,0.26,0.14,0.00,0.00,0.52,0.52,"",0,0.0,0,0.0,28999,5.0,0,0.0,0,0.0,49,6.3,2555,6.3
"48461","3","10","71","0","2019","A","",10,521,24613081,296763,292,909,47250,"",5.34,3.22,2.14,1.80,0.19,0.67,0.67,"",0,0.0,41,8.5,3413497,16.1,-8987,-2.9,-5207,-94.7,59,6.9,3038,6.9
"48461","5","10","71","0","2019","A","",95,1143,107439951,11848887,291538,1808,94032,"",0.87,0.80,0.95,0.99,1.01,1.19,1.19,"",4,4.4,67,6.2,22284021,26.2,292008,2.5,-11111,-3.7,287,18.9,14921,18.9
"48463","0","10","70","0","2019","A","",709,9811,351745933,73737073,906403,689,35851,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-10,-1.4,1,0.0,17594000,5.3,911031,1.3,-230808,-20.3,34,5.2,1788,5.2
"48463","1","10","71","0","2019","A","",12,202,20998184,0,0,2001,104037,"",2.87,1.08,2.20,0.00,0.00,2.04,2.04,"",0,0.0,0,0.0,-28818,-0.1,0,0.0,0,0.0,-3,-0.1,-186,-0.2
"48463","2","10","71","0","2019","A","",17,242,10441302,0,0,830,43146,"",3.51,0.78,0.89,0.00,0.00,1.14,1.13,"",-1,-5.6,-1,-0.4,526996,5.3,0,0.0,0,0.0,44,5.6,2262,5.5
"48463","3","10","71","0","2019","A","",29,2397,99600632,5235127,5227,799,41552,"",2.45,2.54,3.28,5.23,1.11,1.29,1.29,"",0,0.0,-8,-0.3,2323255,2.4,-131654,-2.5,-91363,-94.6,21,2.7,1101,2.7
"48463","5","10","71","0","2019","A","",652,6971,220705815,68501946,901176,609,31663,"",0.95,0.83,0.74,0.95,1.00,0.88,0.88,"",-8,-1.2,10,0.1,14772567,7.2,1042685,1.5,-139445,-13.4,40,7.0,2078,7.0
"48465","0","10","70","0","2019","A","",917,18481,706992911,122549117,2142983,736,38256,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,0.7,570,3.2,40637921,6.1,6983543,6.0,-50950,-2.3,21,2.9,1052,2.8
"48465","1","10","71","0","2019","A","",40,2172,175720926,0,0,1556,80887,"",7.38,6.16,9.15,0.00,0.00,1.49,1.48,"",-2,-4.8,74,3.5,9791989,5.9,0,0.0,0,0.0,35,2.3,1795,2.3
"48465","2","10","71","0","2019","A","",14,214,11623494,0,0,1042,54210,"",2.23,0.37,0.49,0.00,0.00,1.33,1.34,"",0,0.0,-3,-1.4,292234,2.6,0,0.0,0,0.0,38,3.8,2012,3.9
"48465","3","10","71","0","2019","A","",55,2706,102555147,1014294,1011,729,37905,"",3.59,1.52,1.68,0.61,0.09,1.10,1.10,"",1,1.9,46,1.7,4769109,4.9,14788,1.5,-16973,-94.4,22,3.1,1148,3.1
"48465","5","10","71","0","2019","A","",808,13388,417093344,121534823,2141972,599,31154,"",0.91,0.85,0.69,1.01,1.01,0.81,0.81,"",7,0.9,453,3.5,25784589,6.6,6968755,6.1,-33977,-1.6,17,2.9,903,3.0
"48467","0","10","70","0","2019","A","",1048,11356,414381546,94751775,1228336,702,36491,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",32,3.1,182,1.6,20170841,5.1,995197,1.1,-110120,-8.2,24,3.5,1213,3.4
"48467","1","10","71","0","2019","A","",10,97,4809912,0,0,958,49801,"",1.62,0.45,0.43,0.00,0.00,0.96,0.96,"",1,11.1,7,7.8,120604,2.6,0,0.0,0,0.0,-41,-4.1,-2158,-4.2
"48467","2","10","71","0","2019","A","",9,104,5633404,0,0,1044,54298,"",1.26,0.29,0.41,0.00,0.00,1.40,1.40,"",0,0.0,0,0.0,153851,2.8,0,0.0,0,0.0,26,2.6,1355,2.6
"48467","3","10","71","0","2019","A","",33,2243,79654607,1664045,1644,683,35509,"",1.88,2.05,2.23,1.29,0.26,1.09,1.08,"",0,0.0,22,1.0,4389356,5.8,-17046,-1.0,-28596,-94.6,31,4.8,1618,4.8
"48467","5","10","71","0","2019","A","",997,8912,324283623,93087730,1226692,700,36387,"",0.98,0.92,0.92,1.00,1.00,1.00,1.00,"",32,3.3,152,1.7,15507030,5.0,1012243,1.1,-81524,-6.2,22,3.2,1137,3.2
"48469","0","10","70","0","2019","A","",2480,38894,1847709684,339843565,6584724,914,47507,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-19,-0.8,-164,-0.4,37741138,2.1,670589,0.2,-875770,-11.7,23,2.6,1166,2.5
"48469","1","10","71","0","2019","A","",18,196,12703945,0,0,1249,64954,"",1.23,0.26,0.25,0.00,0.00,0.96,0.96,"",-1,-5.3,14,7.7,382449,3.1,0,0.0,0,0.0,-55,-4.2,-2840,-4.2
"48469","2","10","71","0","2019","A","",19,274,15206918,0,0,1069,55601,"",1.12,0.22,0.25,0.00,0.00,1.10,1.10,"",0,0.0,0,0.0,125779,0.8,0,0.0,0,0.0,10,0.9,527,1.0
"48469","3","10","71","0","2019","A","",59,5774,257715534,2934841,2924,858,44631,"",1.42,1.54,1.62,0.64,0.09,1.05,1.05,"",1,1.7,-198,-3.3,-5954564,-2.3,-2018,-0.1,-49910,-94.5,9,1.1,479,1.1
"48469","5","10","71","0","2019","A","",2385,32650,1562083287,336908724,6581800,920,47843,"",0.99,0.98,0.99,1.01,1.01,1.01,1.01,"",-18,-0.7,20,0.1,43187474,2.8,672607,0.2,-825860,-11.1,25,2.8,1294,2.8
"48471","0","10","70","0","2019","A","",1116,25175,1055077759,117407127,1568112,806,41910,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",15,1.4,345,1.4,43023478,4.3,1085465,0.9,-177934,-10.2,22,2.8,1151,2.8
"48471","1","10","71","0","2019","A","",11,141,9303030,0,0,1270,66057,"",1.67,0.29,0.32,0.00,0.00,1.11,1.11,"",1,10.0,-3,-2.1,-592884,-6.0,0,0.0,0,0.0,-54,-4.1,-2784,-4.0
"48471","2","10","71","0","2019","A","",35,10686,526282173,0,0,947,49250,"",4.58,13.47,14.92,0.00,0.00,1.11,1.11,"",-1,-2.8,244,2.3,22055998,4.4,0,0.0,0,0.0,18,1.9,962,2.0
"48471","3","10","71","0","2019","A","",44,2123,90157387,3427707,3421,817,42477,"",2.36,0.88,0.99,2.15,0.42,1.13,1.13,"",0,0.0,-26,-1.2,3478645,4.0,-128184,-3.6,-60579,-94.7,41,5.3,2150,5.3
"48471","5","10","71","0","2019","A","",1026,12225,429335169,113979420,1564691,675,35118,"",0.95,0.57,0.48,0.99,1.00,0.84,0.84,"",15,1.5,130,1.1,18081719,4.4,1213649,1.1,-117355,-7.0,21,3.2,1116,3.3
"48473","0","10","70","0","2019","A","",888,19859,920482420,156224474,3248366,891,46350,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",32,3.7,2608,15.1,118837018,14.8,19811005,14.5,-101492,-3.0,-3,-0.3,-119,-0.3
"48473","1","10","71","0","2019","A","",7,60,3389852,0,0,1085,56419,"",1.33,0.16,0.14,0.00,0.00,0.86,0.85,"",0,0.0,2,3.4,-29232,-0.9,0,0.0,0,0.0,-41,-3.6,-2110,-3.6
"48473","2","10","71","0","2019","A","N",16,0,0,0,0,0,0,"N",2.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48473","3","10","71","0","2019","A","N",30,0,0,0,0,0,0,"N",2.02,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48473","5","10","71","0","2019","A","",835,15220,711903524,154568441,3246719,899,46773,"",0.97,0.90,0.91,1.01,1.01,1.01,1.01,"",32,4.0,2386,18.6,99966615,16.3,19809751,14.7,-73365,-2.2,-18,-2.0,-909,-1.9
"48475","0","10","70","0","2019","A","",406,6245,409352727,69570960,1459978,1261,65553,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",19,4.9,544,9.5,48318465,13.4,3820451,5.8,-179024,-10.9,43,3.5,2225,3.5
"48475","1","10","71","0","2019","A","",4,14,710827,0,0,982,51077,"",1.67,0.12,0.06,0.00,0.00,0.55,0.55,"",0,0.0,0,0.0,-90077,-11.2,0,0.0,0,0.0,-145,-12.9,-7526,-12.8
"48475","2","10","71","0","2019","A","",8,53,2745293,0,0,996,51798,"",2.88,0.27,0.20,0.00,0.00,0.74,0.74,"",0,0.0,3,6.0,248602,10.0,0,0.0,0,0.0,26,2.7,1360,2.7
"48475","3","10","71","0","2019","A","",25,776,36776026,289319,326,911,47371,"",3.68,1.29,1.04,0.31,0.04,0.81,0.81,"",0,0.0,4,0.5,2534122,7.4,-26315,-8.3,-5350,-94.3,58,6.8,3016,6.8
"48475","5","10","71","0","2019","A","",369,5401,369120581,69281641,1459652,1314,68339,"",0.94,1.01,1.06,1.02,1.01,1.04,1.04,"",19,5.4,535,11.0,45625818,14.1,3846766,5.9,-173674,-10.6,35,2.7,1856,2.8
"48477","0","10","70","0","2019","A","",975,15170,620605801,117064260,1838363,787,40911,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,0.7,375,2.5,32686014,5.6,1163995,1.0,-476707,-20.6,23,3.0,1173,3.0
"48477","1","10","71","0","2019","A","",8,82,5148211,0,0,1212,63039,"",1.39,0.28,0.31,0.00,0.00,1.08,1.08,"",1,14.3,3,3.8,44437,0.9,0,0.0,0,0.0,-28,-2.3,-1430,-2.2
"48477","2","10","71","0","2019","A","",11,1091,37860544,0,0,667,34695,"",1.65,2.28,1.82,0.00,0.00,0.80,0.80,"",0,0.0,28,2.6,1842164,5.1,0,0.0,0,0.0,15,2.3,795,2.3
"48477","3","10","71","0","2019","A","",36,1866,83990246,326563,321,865,45001,"",2.21,1.28,1.57,0.21,0.03,1.23,1.23,"",0,0.0,52,2.9,5911027,7.6,-18205,-5.3,-5880,-94.8,37,4.5,1958,4.5
"48477","5","10","71","0","2019","A","",921,12130,493606800,116737697,1838042,783,40692,"",0.97,0.94,0.93,1.02,1.01,1.00,0.99,"",7,0.8,291,2.5,24888386,5.3,1182200,1.0,-470827,-20.4,22,2.9,1102,2.8
"48479","0","10","70","0","2019","A","",5586,104124,3877293880,835451254,11805751,716,37237,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",70,1.3,2703,2.7,168991503,4.6,20774132,2.5,-1105695,-8.6,13,1.8,673,1.8
"48479","1","10","71","0","2019","A","",32,3641,359931571,0,0,1901,98853,"",0.97,1.83,3.42,0.00,0.00,1.87,1.86,"",1,3.2,210,6.1,10907876,3.1,0,0.0,0,0.0,-55,-2.8,-2874,-2.8
"48479","2","10","71","0","2019","A","",26,2144,92010701,0,0,825,42924,"",0.68,0.65,0.71,0.00,0.00,1.09,1.09,"",0,0.0,67,3.2,4725032,5.4,0,0.0,0,0.0,17,2.1,902,2.1
"48479","3","10","71","0","2019","A","",52,17000,775777420,32007234,31991,878,45634,"",0.56,1.70,2.32,2.82,0.52,1.37,1.37,"",0,0.0,239,1.4,29444004,3.9,1301906,4.2,-520599,-94.2,22,2.6,1107,2.5
"48479","5","10","71","0","2019","A","",5477,81339,2649574188,803444020,11773760,626,32574,"",1.01,0.92,0.80,0.98,1.00,0.88,0.87,"",69,1.3,2188,2.8,123914591,4.9,19472226,2.5,-585096,-4.7,12,2.0,665,2.1
"48481","0","10","70","0","2019","A","",1183,16326,684502543,137739196,2157586,806,41926,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.1,410,2.6,55972796,8.9,5460207,4.1,-89956,-4.0,47,6.2,2435,6.2
"48481","1","10","71","0","2019","A","",12,77,4677064,0,0,1174,61072,"",1.72,0.25,0.25,0.00,0.00,1.02,1.02,"",0,0.0,-1,-1.3,-78153,-1.6,0,0.0,0,0.0,4,0.3,238,0.4
"48481","2","10","71","0","2019","A","",12,103,5436320,0,0,1014,52737,"",1.48,0.20,0.24,0.00,0.00,1.19,1.19,"",0,0.0,-5,-4.6,-261724,-4.6,0,0.0,0,0.0,1,0.1,59,0.1
"48481","3","10","71","0","2019","A","",46,2744,103654054,1176002,1265,726,37777,"",2.33,1.75,1.75,0.63,0.11,1.00,1.00,"",0,0.0,-8,-0.3,2790277,2.8,-24650,-2.1,-20274,-94.1,21,3.0,1124,3.1
"48481","5","10","71","0","2019","A","",1113,13403,570735105,136563194,2156321,819,42583,"",0.97,0.96,0.98,1.01,1.01,1.02,1.02,"",-1,-0.1,425,3.3,53522396,10.3,5484857,4.2,-69682,-3.1,53,6.9,2729,6.8
"48483","0","10","70","0","2019","A","",215,1976,93320129,17085665,191828,908,47217,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.5,-142,-6.7,4492015,5.1,-2754558,-13.9,-112080,-36.9,101,12.5,5267,12.6
"48483","1","10","71","0","2019","A","",8,23,998852,0,0,823,42808,"",6.30,0.61,0.39,0.00,0.00,0.64,0.64,"",1,14.3,-2,-8.0,23989,2.5,0,0.0,0,0.0,63,8.3,3287,8.3
"48483","2","10","71","0","2019","A","",5,23,1115551,0,0,940,48856,"",3.40,0.37,0.36,0.00,0.00,0.98,0.98,"",0,0.0,-1,-4.2,32314,3.0,0,0.0,0,0.0,84,9.8,4339,9.7
"48483","3","10","71","0","2019","A","",18,549,21649367,1186883,1179,759,39470,"",5.01,2.89,2.69,5.12,1.19,0.93,0.93,"",0,0.0,-8,-1.4,1264314,6.2,-8339,-0.7,-20329,-94.5,55,7.8,2872,7.8
"48483","5","10","71","0","2019","A","",184,1382,69556359,15898782,190649,968,50339,"",0.88,0.82,0.87,0.95,1.00,1.07,1.07,"",0,0.0,-130,-8.6,3171398,4.8,-2746219,-14.7,-91751,-32.5,123,14.6,6419,14.6
"48485","0","10","70","0","2019","A","",3286,54816,2274447093,410729375,6100875,798,41493,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",22,0.7,-71,-0.1,82015905,3.7,-157711,0.0,-744740,-10.9,30,3.9,1548,3.9
"48485","1","10","71","0","2019","A","",39,1847,101866693,0,0,1061,55162,"",2.01,1.77,1.65,0.00,0.00,0.93,0.93,"",1,2.6,29,1.6,2773784,2.8,0,0.0,0,0.0,13,1.2,650,1.2
"48485","2","10","71","0","2019","A","",25,3080,144400149,0,0,902,46886,"",1.11,1.78,1.90,0.00,0.00,1.07,1.06,"",0,0.0,34,1.1,3963512,2.8,0,0.0,0,0.0,15,1.7,781,1.7
"48485","3","10","71","0","2019","A","",92,6089,255570625,3910258,3888,807,41971,"",1.68,1.15,1.30,0.70,0.12,1.13,1.13,"",1,1.1,-7,-0.1,10867406,4.4,266564,7.3,-61677,-94.1,35,4.5,1829,4.6
"48485","5","10","71","0","2019","A","",3130,43800,1772609626,406819117,6096987,778,40470,"",0.98,0.94,0.91,1.01,1.01,0.98,0.98,"",19,0.6,-127,-0.3,64411203,3.8,-424275,-0.1,-683063,-10.1,30,4.0,1583,4.1
"48487","0","10","70","0","2019","A","",345,5887,225759537,37635844,530534,737,38348,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.2,-80,-1.3,3706518,1.7,1335759,3.7,-34983,-6.2,21,2.9,1132,3.0
"48487","1","10","71","0","2019","A","",5,38,2199625,0,0,1101,57257,"",2.45,0.34,0.36,0.00,0.00,1.05,1.05,"",0,0.0,1,2.7,11716,0.5,0,0.0,0,0.0,-24,-2.1,-1217,-2.1
"48487","2","10","71","0","2019","A","",13,1381,47199363,0,0,657,34186,"",5.51,7.45,6.25,0.00,0.00,0.84,0.84,"",0,0.0,33,2.4,1953822,4.3,0,0.0,0,0.0,11,1.7,611,1.8
"48487","3","10","71","0","2019","A","",23,1067,39453219,1453073,1447,711,36961,"",3.99,1.88,2.02,2.84,0.53,1.08,1.07,"",0,0.0,-22,-2.0,707793,1.8,-36423,-2.4,-25356,-94.6,26,3.8,1366,3.8
"48487","5","10","71","0","2019","A","",304,3401,136907330,36182771,529087,774,40260,"",0.91,0.68,0.71,0.98,1.00,1.05,1.05,"",4,1.3,-92,-2.6,1033187,0.8,1372182,3.9,-9627,-1.8,26,3.5,1363,3.5
"48489","0","10","70","0","2019","A","",315,3812,144698355,28149432,498823,730,37959,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.3,228,6.4,17435126,13.7,4254243,17.8,-96965,-16.3,47,6.9,2449,6.9
"48489","1","10","71","0","2019","A","",8,31,1589035,0,0,973,50579,"",4.30,0.43,0.40,0.00,0.00,0.94,0.94,"",1,14.3,1,3.3,31415,2.0,0,0.0,0,0.0,-12,-1.2,-630,-1.2
"48489","2","10","71","0","2019","A","",10,77,4943803,0,0,1228,63860,"",4.64,0.64,1.02,0.00,0.00,1.59,1.59,"",0,0.0,1,1.3,273739,5.9,0,0.0,0,0.0,44,3.7,2277,3.7
"48489","3","10","71","0","2019","A","",34,1100,43463122,599249,588,760,39506,"",6.46,3.00,3.48,1.57,0.23,1.16,1.16,"",0,0.0,-9,-0.8,1630732,3.9,-14332,-2.3,-10444,-94.7,34,4.7,1777,4.7
"48489","5","10","71","0","2019","A","",263,2603,94702395,27550183,498235,700,36383,"",0.86,0.80,0.77,1.00,1.00,0.96,0.96,"",3,1.2,234,9.9,15499240,19.6,4268575,18.3,-86521,-14.8,57,8.9,2949,8.8
"48491","0","10","70","0","2019","A","",11896,181546,11229926762,1719978054,26583336,1190,61857,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",591,5.2,8403,4.9,1595399415,16.6,107187881,6.6,-1672175,-5.9,120,11.2,6212,11.2
"48491","1","10","71","0","2019","A","",34,877,55830970,0,0,1224,63643,"",0.48,0.25,0.18,0.00,0.00,0.72,0.72,"",1,3.0,38,4.5,1459578,2.7,0,0.0,0,0.0,-22,-1.8,-1136,-1.8
"48491","2","10","71","0","2019","A","",19,561,33238573,0,0,1140,59258,"",0.23,0.10,0.09,0.00,0.00,0.90,0.90,"",-2,-9.5,5,0.9,178604,0.5,0,0.0,0,0.0,-4,-0.3,-211,-0.4
"48491","3","10","71","0","2019","A","",108,23719,1090391152,32643948,32571,884,45971,"",0.54,1.36,1.12,1.40,0.24,0.83,0.83,"",3,2.9,647,2.8,64660726,6.3,2318330,7.6,-513245,-94.0,29,3.4,1512,3.4
"48491","5","10","71","0","2019","A","",11735,156389,10050466067,1687334106,26550765,1236,64266,"",1.02,1.01,1.05,1.00,1.00,1.04,1.04,"",589,5.3,7713,5.2,1529100507,17.9,104869551,6.6,-1158930,-4.2,134,12.2,6951,12.1
"48493","0","10","70","0","2019","A","",773,8950,371396180,76415894,1070910,798,41496,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",23,3.1,431,5.1,40385744,12.2,7458291,10.8,-47955,-4.3,51,6.8,2638,6.8
